FixedRef	DocumentedNameID	Designation	Primary Entry	Alias Type	Low Quality	Acronym	Script	Name
29507	40342	Business	true	Name	false	false	Latin	RUSTANKER LLC
29522	40377	Business	true	Name	false	false	Latin	Abadan Oil Refining Company
29522	40378	Business	true	Name	false	false	Arabic	شرکت پالایش نفت آبادان
29522	40381	Business	false	A.K.A.	false	false	Latin	Palayesh Naft Abadan
29522	40577	Business	false	A.K.A.	false	false	Arabic	پالایش نفت آبادان
29522	40382	Business	false	A.K.A.	true	false	Latin	AORC
29522	40597	Business	false	A.K.A.	false	false	Latin	Abadan Oil Refining Company Private Joint Stock
29522	40598	Business	false	A.K.A.	false	false	Arabic	شرکت پالایش نفت آبادان سهامی عام
29523	40383	Business	true	Name	false	false	Latin	Zhihang Ship Management Shanghai Co Ltd
29523	40384	Business	true	Name	false	false	Chinese Simplified	上海智航船舶管理有限公司
29523	40385	Business	false	A.K.A.	false	false	Latin	Zhihang Ship Management
29523	40386	Business	false	A.K.A.	false	false	Latin	Shanghai Zhihang Ship Management Co., Ltd.
29524	40387	Business	true	Name	false	false	Latin	New Far International Logistics Limited
29524	40388	Business	true	Name	false	false	Chinese Traditional	新達國際物流有限公司
29524	40389	Business	false	A.K.A.	true	false	Latin	New Far International
29524	40390	Business	false	A.K.A.	false	false	Latin	New Far International Logistics Ltd
29525	40391	Business	true	Name	false	false	Latin	Chemtrans Petrochemicals Trading LLC
29525	40392	Business	true	Name	false	false	Arabic	کیمترانس لتجارة و کیماویا ش ذ.م.م
29526	40393	Business	true	Name	false	false	Latin	Sino Energy Shipping Hongkong Limited
29526	40394	Business	true	Name	false	false	Chinese Traditional	中能航運 香港 有限公司
29526	40395	Business	true	Name	false	false	Chinese Simplified	中能航运 香港 有限公司
29526	40396	Business	false	A.K.A.	false	false	Latin	Sino Energy Shipping (Hong Kong) Ltd
29526	40397	Business	false	A.K.A.	false	false	Latin	Sino Energy Shipping Hong Kong
29542	40417	Individual	true	Name	false	false	Latin	Shi, Min
29542	40418	Individual	true	Name	false	false	Chinese Simplified	石, 敏
29543	40420	Individual	true	Name	false	false	Latin	Lin, Zuoyou
29543	40421	Individual	true	Name	false	false	Chinese Simplified	林, 作友
29544	40423	Individual	true	Name	false	false	Latin	Amin, Alireza
29544	40424	Individual	true	Name	false	false	Arabic	امین, علیرضا
29584	40443	Individual	true	Name	false	false	Latin	Potekhin, Danil
29584	40444	Individual	true	Name	false	false	Cyrillic	Потехин, Данил
29584	40445	Individual	false	A.K.A.	true	false	Latin	cronuswar
29584	40446	Individual	false	A.K.A.	true	false	Latin	Sergey, Kireev Valerievich
29585	40447	Individual	true	Name	false	false	Latin	KARASAVIDI, Dmitrii
29585	40448	Individual	true	Name	false	false	Cyrillic	КАРАСАВИДИ, Дмитрий
29585	40449	Individual	false	A.K.A.	false	false	Latin	Karasavidi, Dmitriy
29602	40458	Business	true	Name	false	false	Latin	Petrotech FZE
29603	40459	Business	true	Name	false	false	Latin	Dinrin Limited
29604	40460	Business	true	Name	false	false	Latin	Trio Energy DMCC
29605	40461	Business	true	Name	false	false	Latin	Jingho Technology Co. Limited
29606	40462	Business	true	Name	false	false	Latin	Dynapex Energy Limited
29606	40463	Business	false	F.K.A.	false	false	Latin	Singh Science and Technology Development Co., Limited
29606	40464	Business	false	F.K.A.	false	false	Latin	Singh Daily Culture Press Limited
29622	40477	Business	true	Name	false	false	Latin	Mobin International Limited
29622	40478	Business	false	A.K.A.	true	false	Latin	Mobin International Ltd.
29623	40479	Individual	true	Name	false	false	Latin	Madanipour, Mahmoud
29624	40480	Business	true	Name	false	false	Latin	Mobin Holding Limited
29624	40481	Business	false	F.K.A.	false	false	Latin	Golden Crown Overseas Limited
29625	40482	Business	true	Name	false	false	Latin	Oman Fuel Trading LTD
29642	40497	Individual	true	Name	false	false	Latin	Karaeu, Yuriy Khadzymuratavich
29642	40498	Individual	true	Name	false	false	Cyrillic	Караеў, Юрый Хаджымуратавіч
29642	40499	Individual	false	A.K.A.	false	false	Latin	Karaev, Yuriy Khadzimuratovich
29642	40503	Individual	false	A.K.A.	false	false	Cyrillic	Караев, Юрий Хаджимуратович
29642	40500	Individual	false	A.K.A.	false	false	Latin	Karaev, Yuri
29642	40501	Individual	false	A.K.A.	false	false	Latin	Karayev, Yuri
29642	40502	Individual	false	A.K.A.	false	false	Latin	Karaev, Yuriy
29642	40504	Individual	false	A.K.A.	false	false	Cyrillic	Караев, Юрий
29662	40517	Individual	true	Name	false	false	Latin	BARSUKOU, Alyaksandr Pyatrovich
29662	40518	Individual	true	Name	false	false	Cyrillic	Барсукоў, Аляксандр Пятровіч
29662	40519	Individual	false	A.K.A.	false	false	Latin	Barsukov, Aleksandr Petrovich
29662	40520	Individual	false	A.K.A.	false	false	Cyrillic	Барсуков, Александр Петрович
29662	40521	Individual	false	A.K.A.	false	false	Latin	Barsukov, Aleksandr
29662	40522	Individual	false	A.K.A.	false	false	Latin	Barsukov, Alexander
29662	40523	Individual	false	A.K.A.	false	false	Latin	Barsukou, Alyaksandr
29662	40524	Individual	false	A.K.A.	false	false	Latin	Barsukou, Aliaksandr
29663	40525	Individual	true	Name	false	false	Latin	KUBRAKOU, Ivan Uladzimiravich
29663	40526	Individual	true	Name	false	false	Cyrillic	Кубракоў, Іван Уладзіміравіч
29663	40527	Individual	false	A.K.A.	false	false	Latin	Kubrakov, Ivan Vladimirovich
29663	40528	Individual	false	A.K.A.	false	false	Cyrillic	Кубраков, Иван Владимирович
29663	40529	Individual	false	A.K.A.	false	false	Latin	Kubrakov, Ivan
29663	40530	Individual	false	A.K.A.	false	false	Cyrillic	Кубраков, Иван
29664	40531	Individual	true	Name	false	false	Latin	BALABA, Dzmitriy Uladzimiravich
29664	40532	Individual	true	Name	false	false	Cyrillic	Балаба, Дзмітрый Уладзіміравіч
29664	40538	Individual	false	A.K.A.	false	false	Latin	Balaba, Dmitriy Vladimirovich
29664	40539	Individual	false	A.K.A.	false	false	Cyrillic	Балаба, Дмитрий Владимирович
29664	40540	Individual	false	A.K.A.	false	false	Latin	Balaba, Dmitry
29664	40997	Individual	false	A.K.A.	false	false	Cyrillic	Балаба, Дмитрий
29665	40533	Individual	true	Name	false	false	Latin	GUTIERREZ PARRA, Jose Bernabe
29666	40534	Individual	true	Name	false	false	Latin	PONENTE PARRA, Miguel Jose
29667	40535	Individual	true	Name	false	false	Latin	LUCES OSORIO, Guillermo Antonio
29668	40536	Individual	true	Name	false	false	Latin	BUCARAN PARAGUAN, Chaim Jose
29669	40537	Individual	true	Name	false	false	Latin	BENAVIDES RONDON, Williams Jose
29670	40541	Individual	true	Name	false	false	Latin	Oquist Kelley, Paul Herbert
29671	40542	Individual	true	Name	false	false	Latin	NAZARANKA, Yuriy Henadzievich
29671	40544	Individual	true	Name	false	false	Cyrillic	Назаранка, Юрый Генадзьевіч
29671	40545	Individual	false	A.K.A.	false	false	Latin	Nazarenko, Yuriy Gennadievich
29671	40546	Individual	false	A.K.A.	false	false	Cyrillic	Назаренко, Юрий Геннадьевич
29671	40547	Individual	false	A.K.A.	false	false	Latin	Nazarenko, Yuri
29672	40543	Individual	true	Name	false	false	Latin	GUIDO DE ROMERO, Ana Julia
29673	40548	Individual	true	Name	false	false	Latin	ATABEKAU, Khazalbek Bakhtsibekavich
29673	40549	Individual	true	Name	false	false	Cyrillic	Атабекаў, Хазалбек Бахцібекавіч
29673	40550	Individual	false	A.K.A.	false	false	Latin	Atabekov, Khazalbek Bakhtibekovich
29673	40551	Individual	false	A.K.A.	false	false	Cyrillic	Атабеков, Хазалбек Бахтибекович
29673	40552	Individual	false	A.K.A.	false	false	Latin	Atabekov, Khazalbek
29674	40553	Individual	true	Name	false	false	Latin	IPATAU, Vadzim Dzmitrievich
29674	40554	Individual	true	Name	false	false	Cyrillic	Іпатаў, Вадзім Дзмітрыевіч
29674	40555	Individual	false	A.K.A.	false	false	Latin	Ipatov, Vadim Dmitrievich
29674	40556	Individual	false	A.K.A.	false	false	Cyrillic	Ипатов, Вадим Дмитриевич
29674	40557	Individual	false	A.K.A.	false	false	Latin	Ipatov, Vadim
29674	40558	Individual	false	A.K.A.	false	false	Latin	Ipatau, Vadzim
29674	40559	Individual	false	A.K.A.	false	false	Cyrillic	Іпатаў, Вадзім
29675	40560	Individual	true	Name	false	false	Latin	DMUKHAYLA, Alena Mikalaeuna
29675	40561	Individual	true	Name	false	false	Cyrillic	Дмухайла, Алена Мікалаеўна
29675	40562	Individual	false	A.K.A.	false	false	Latin	Dmukhayla, Alena
29675	40563	Individual	false	A.K.A.	false	false	Cyrillic	Дмухайла, Алена
29675	40564	Individual	false	A.K.A.	false	false	Latin	Dmukhailo, Yelena Nikolaevna
29675	40565	Individual	false	A.K.A.	false	false	Cyrillic	Дмухайло, Елена Николаевна
29675	40566	Individual	false	A.K.A.	false	false	Latin	Dmukhailo, Elena
29675	40879	Individual	false	A.K.A.	false	false	Latin	Dmuhailo, Elena
29677	40569	Individual	true	Name	false	false	Latin	Finyanus, Yusuf
29677	40623	Individual	true	Name	false	false	Arabic	فنيانوس, يوسف
29677	40599	Individual	false	A.K.A.	false	false	Latin	Fenyanus, Joseph
29677	40600	Individual	false	A.K.A.	false	false	Latin	Fenianos, Youssef
29677	40601	Individual	false	A.K.A.	false	false	Latin	Finianos, Yusif
29677	40602	Individual	false	A.K.A.	false	false	Latin	Finianos, Joseph
29684	40583	Business	true	Name	false	false	Latin	COOPERATIVA DE AHORRO Y CREDITO CAJA RURAL NACIONAL RL
29684	40584	Business	false	A.K.A.	false	false	Latin	CARUNA RL
29685	40585	Business	true	Name	false	false	Latin	Union Development Group Co., Ltd.
29685	40586	Business	false	A.K.A.	false	false	Latin	Union Development Group
29702	40617	Individual	true	Name	false	false	Latin	Lifshits, Artem Mikhaylovich
29702	40618	Individual	true	Name	false	false	Cyrillic	ЛИФШИЦ, Артем Михайлович
29703	40619	Individual	true	Name	false	false	Latin	Andreyev, Anton Nikolaeyvich
29703	40641	Individual	true	Name	false	false	Cyrillic	АНДРЕЕВ, Антон Николаевич
29722	40627	Individual	true	Name	false	false	Latin	Mirjirash al-Muhammadawi, Abd al-Aziz Malluh
29722	40628	Individual	false	A.K.A.	false	false	Latin	al-Mohammedawi, Abdul Aziz
29722	40629	Individual	false	A.K.A.	false	false	Latin	Mjeresh, Abdulazeez Mlawwah Mjeresh
29722	40630	Individual	false	A.K.A.	true	false	Latin	al-Mohammedawi, Abu Fadak
29722	40631	Individual	false	A.K.A.	true	false	Latin	Abu Fadak
29722	40632	Individual	false	A.K.A.	true	false	Latin	Al Khal
29742	40637	Individual	true	Name	false	false	Latin	Karfoul, Hazem Younes
29742	40650	Individual	true	Name	false	false	Arabic	قرفول, حازم يونس
29742	40638	Individual	false	A.K.A.	false	false	Latin	Qarfoul, Hazem Younes
29742	40639	Individual	false	A.K.A.	false	false	Latin	Karfoul, Hazem
29742	40651	Individual	false	A.K.A.	false	false	Arabic	قرفول, حازم
29743	40640	Business	true	Name	false	false	Latin	Nabah LTD
29744	40642	Individual	true	Name	false	false	Latin	Jammeh, Zineb Yahya
29744	40643	Individual	false	A.K.A.	false	false	Latin	Jammeh, Zineb Yahya
29744	40644	Individual	false	A.K.A.	false	false	Latin	Jammeh, Zeinab Zuma
29745	40652	Individual	true	Name	false	false	Latin	Aslanova, Darya Dmitriyevna
29745	40654	Individual	true	Name	false	false	Cyrillic	Асланова, Дарья Дмитриевна
29745	40653	Individual	false	A.K.A.	false	false	Latin	Timoshenkova, Darya Dmitriyevna
29782	40677	Individual	true	Name	false	false	Latin	Darassa, Ali
29782	46878	Individual	false	A.K.A.	false	false	Latin	Mahamat, Ali Darassa
29782	46879	Individual	false	A.K.A.	false	false	Latin	Darassa, Ali Mahamat
29782	46880	Individual	false	A.K.A.	false	false	Latin	Daras, Ali
29782	46881	Individual	false	A.K.A.	false	false	Latin	Darrassa, Ali
29782	46882	Individual	false	A.K.A.	false	false	Latin	Mahamant, Ali Darassa
29783	40678	Business	true	Name	false	false	Latin	Arch Consulting
29783	40810	Business	true	Name	false	false	Arabic	آرش للإستشارات والدراسات الهندسية ش.م.م
29783	40679	Business	false	A.K.A.	true	false	Latin	Arch Company
29783	40680	Business	false	A.K.A.	false	false	Latin	Arch Consulting Company
29783	40681	Business	false	A.K.A.	true	false	Latin	Arch Construction
29783	40683	Business	false	A.K.A.	false	false	Latin	Arch Consulting and Engineering
29784	40684	Business	true	Name	false	false	Latin	Meamar SARL
29784	40809	Business	true	Name	false	false	Arabic	شركة معمار للهندسة والانماء ش.م.م
29784	40685	Business	false	A.K.A.	false	false	Latin	Meamar Company for Engineering and Development
29784	40686	Business	false	A.K.A.	false	false	Latin	Meammar Construction
29784	40688	Business	false	A.K.A.	false	false	Latin	Mi'mar Engineering Company
29785	40689	Individual	true	Name	false	false	Latin	Karbasian, Masoud
29785	40813	Individual	false	A.K.A.	false	false	Latin	Karbasian, Mas'ud
29786	40690	Business	true	Name	false	false	Latin	Atlantic Ship Management Company
29786	40819	Business	false	A.K.A.	false	false	Latin	Atlantic Ship Management LLC
29787	40691	Individual	true	Name	false	false	Latin	Purebrahim, Ali Akbar
29787	40692	Individual	false	A.K.A.	false	false	Latin	Pour-Ebrahim, Ali-Akbar
29787	40693	Individual	false	A.K.A.	false	false	Latin	Pourebrahim, Ali Akbar
29787	40811	Individual	false	A.K.A.	false	false	Latin	Pourebrahimabadi, Aliakbar
29787	40812	Individual	false	A.K.A.	false	false	Latin	Purebrahimabadi, Ali Akbar
29788	40694	Business	true	Name	false	false	Latin	Ministry of Petroleum
29788	40695	Business	false	A.K.A.	false	false	Latin	Iranian Ministry of Petroleum
29789	40696	Individual	true	Name	false	false	Latin	Zanganeh, Bijan
29790	40697	Vessel	true	Name	false	false	Latin	Longbow Lake
29790	40820	Vessel	false	F.K.A.	false	false	Latin	Gulf Falcon
29790	40821	Vessel	false	F.K.A.	false	false	Latin	Gulf Glory
29790	40822	Vessel	false	F.K.A.	false	false	Latin	Nichinori
29791	40698	Vessel	true	Name	false	false	Latin	Wu Xian
29792	40699	Business	true	Name	false	false	Latin	National Iranian Oil Refining and Distribution Company
29792	40700	Business	false	A.K.A.	false	false	Latin	NIORDC
29793	40701	Business	true	Name	false	false	Latin	National Iranian Oil Products Distribution Company
29793	40702	Business	false	A.K.A.	false	false	Latin	NIOPDC
29794	40703	Business	true	Name	false	false	Latin	Iranian Oil Pipelines and Telecommunication Co.
29794	40704	Business	false	A.K.A.	false	false	Latin	IOPTC
29795	40705	Business	true	Name	false	false	Latin	National Iranian Oil Engineering And Construction Company
29795	40706	Business	false	A.K.A.	false	false	Latin	NIOEC
29797	40709	Business	true	Name	false	false	Latin	Imam Khomeini Shazand Oil Refining Company
29797	40710	Business	false	A.K.A.	false	false	Latin	Imam Khomeini Zhazand Oil Refining
29797	40711	Business	false	A.K.A.	false	false	Latin	IKORC
29798	40712	Individual	true	Name	false	false	Latin	Sadiqabadi, Alireza
29800	40717	Individual	true	Name	false	false	Latin	Mohammadi, Behzad
29801	40718	Individual	true	Name	false	false	Latin	As'ad, Sultan Khalifah
29801	40723	Individual	true	Name	false	false	Arabic	اسعد, سلطان خليفة
29801	40719	Individual	false	A.K.A.	false	false	Latin	Asaad, Sultan
29801	40720	Individual	false	A.K.A.	false	false	Latin	Asaad, Hajj Sultan
29801	40826	Individual	false	A.K.A.	false	false	Latin	Assad, Sultan Khalife
29802	40737	Individual	true	Name	false	false	Latin	GHOLIZADEH, Hojjat
29803	40738	Individual	true	Name	false	false	Latin	MEHRI, Mohammad Hassan
29804	40739	Individual	true	Name	false	false	Latin	NAFTCHI, Mohsen Raeesi
29804	40740	Individual	false	A.K.A.	false	false	Latin	NAFCHI, Mohsen Raeesi
29805	40741	Individual	true	Name	false	false	Latin	MOSTAFAEI, Saeed
29805	40742	Individual	false	A.K.A.	false	false	Latin	MOSTAFAIE, Saeed
29806	40743	Individual	true	Name	false	false	Latin	MAGHSOUDI, Hassan Fazli
29806	40744	Individual	false	A.K.A.	false	false	Latin	MAGHSOUDI, Hasan Fazli
29807	40745	Individual	true	Name	false	false	Latin	KHANMIRI, Amin Hosseinzadeh
29807	40746	Individual	false	A.K.A.	false	false	Latin	HOSEINZADEH, Amin
29808	40747	Individual	true	Name	false	false	Latin	HAMIDI, Esmail
29809	40748	Individual	true	Name	false	false	Latin	MOGHADAM, Mohsen Matloub
29809	40749	Individual	false	A.K.A.	false	false	Latin	MATLOUB, Mohsen
29810	40750	Individual	true	Name	false	false	Latin	KAMALI, Ali
29811	40751	Individual	true	Name	false	false	Latin	BABAIE, Nematollah Hosein
29811	40752	Individual	false	A.K.A.	false	false	Latin	BABAEI, Nemat Hossein
29812	40753	Individual	true	Name	false	false	Latin	MAHMOUDI, Mohammad
29812	40754	Individual	false	A.K.A.	false	false	Latin	MAHMOUDI, Mohammed
29813	40755	Individual	true	Name	false	false	Latin	JALALI, Maysam
29813	40756	Individual	false	A.K.A.	false	false	Latin	JALALI, Meysam
29814	40757	Individual	true	Name	false	false	Latin	MOSTAFANEJAD, Vali
29814	40758	Individual	false	A.K.A.	false	false	Latin	NEJAD, Vali Mostafa
29815	40759	Individual	true	Name	false	false	Latin	KHALILZADEH, Mohammad
29815	40760	Individual	false	A.K.A.	false	false	Latin	Zadeh, Mohammed Khalil
29816	40761	Individual	true	Name	false	false	Latin	ABEDSHAHI, Omid
29816	40762	Individual	false	A.K.A.	false	false	Latin	SHAHI, Omid Abded Abed
29817	40763	Individual	true	Name	false	false	Latin	JAFARIBANDARABADI, Mohammadreza
29817	40764	Individual	false	A.K.A.	false	false	Latin	BANDARABADI, Mohammad Reza Jafari
29818	40765	Individual	true	Name	false	false	Latin	KANDI, Omid Moosazadeh Hamzeh
29818	40766	Individual	false	A.K.A.	false	false	Latin	Kandi, Omid Mousazadeh
29819	40767	Individual	true	Name	false	false	Latin	EMADODDIN, Alireza
29819	40768	Individual	false	A.K.A.	false	false	Latin	EMADEDDIN, Alireza
29820	40769	Individual	true	Name	false	false	Latin	FARASHAH, Payman Dehghanpour
29820	40770	Individual	false	A.K.A.	false	false	Latin	POUR, Peyman Dehghan
29821	40771	Individual	true	Name	false	false	Latin	ZADEH, Salar Mahmoud
29822	40772	Individual	true	Name	false	false	Latin	ABOUTORABI, Seyed Hamid
29823	40773	Individual	true	Name	false	false	Latin	MIRZAEI, Mohammad Ali
29824	40774	Individual	true	Name	false	false	Latin	TAVANA, Ali Akbar Rezaei
29825	40775	Individual	true	Name	false	false	Latin	JABARI, Abolfazl
29826	40776	Individual	true	Name	false	false	Latin	MIRZAEI, Reza
29827	40777	Individual	true	Name	false	false	Latin	MEHRI, Mahmoud
29827	40778	Individual	false	A.K.A.	false	false	Latin	MAHMOOD, Mehri
29828	40779	Individual	true	Name	false	false	Latin	MADHI, Shahriyar
29829	40780	Individual	true	Name	false	false	Latin	AKBARIANA, Omid
29830	40781	Individual	true	Name	false	false	Latin	TAHERISHABAN, Javad
29831	40782	Individual	true	Name	false	false	Latin	AZIZABADI, Reza Mohammadi
29832	40783	Individual	true	Name	false	false	Latin	AZADKHANI, Amirhossein
29833	40784	Individual	true	Name	false	false	Latin	KALAMI, Seyed Mohammad
29834	40785	Individual	true	Name	false	false	Latin	OSTADAKBARI, Alireza
29835	40786	Individual	true	Name	false	false	Latin	LOTFI, Benham
29836	40787	Individual	true	Name	false	false	Latin	DAVOODI, Abolfazl Hossein Pour
29837	40788	Individual	true	Name	false	false	Latin	GASHASBI, Mansoor
29838	40789	Individual	true	Name	false	false	Latin	NOORI, Mohsen
29839	40790	Individual	true	Name	false	false	Latin	NAZARIKOLEHJOUB, Hossein
29839	40791	Individual	false	A.K.A.	false	false	Latin	NAZARI, Hossein
29840	40792	Individual	true	Name	false	false	Latin	SEDAGHATI, Mostafa
29840	40847	Individual	false	A.K.A.	false	false	Latin	SEDAGHAT, Mostafa
29841	40793	Individual	true	Name	false	false	Latin	IRANAGH, Gholamreza Radmard
29841	40794	Individual	false	A.K.A.	false	false	Latin	RADMARD, Gholamreza
29842	40795	Individual	true	Name	false	false	Latin	RASOULI, Mohammadbagher
29842	40796	Individual	false	A.K.A.	false	false	Latin	Rasouli, Mohammad Bagher
29843	40797	Individual	true	Name	false	false	Latin	MEHRI, Mahdi
29844	40798	Individual	true	Name	false	false	Latin	SAFARI, Amirhossein
29844	40799	Individual	false	A.K.A.	false	false	Latin	Safari, Amir Hossein
29846	40801	Individual	true	Name	false	false	Latin	GHAFFARIANANBERAN, Seyedmohammad
29846	40802	Individual	false	A.K.A.	false	false	Latin	Ghafarian, Seyed Mohammed
29847	40803	Individual	true	Name	false	false	Latin	HEJABI, Mahdi
29848	40804	Business	true	Name	false	false	Latin	RANA INTELLIGENCE COMPUTING COMPANY
29848	40805	Business	false	A.K.A.	false	false	Latin	Rana Institute
29849	40806	Business	true	Name	false	false	Latin	ADVANCED PERSISTENT THREAT 39
29849	40807	Business	false	A.K.A.	false	false	Latin	APT39
29849	40848	Business	false	A.K.A.	false	false	Latin	Chafer
29849	40849	Business	false	A.K.A.	false	false	Latin	Remexi
29849	40850	Business	false	A.K.A.	false	false	Latin	Cadelspy
29849	40851	Business	false	A.K.A.	false	false	Latin	ITG07
29850	40808	Individual	true	Name	false	false	Latin	Bin Ali, Khodr Taher
29850	40827	Individual	true	Name	false	false	Arabic	بن علي, خضر طاهر
29850	40828	Individual	false	A.K.A.	false	false	Latin	Taher, Khodr Ali
29850	40837	Individual	false	A.K.A.	false	false	Arabic	طاهر, خضر علي
29850	40829	Individual	false	A.K.A.	false	false	Latin	Taher, Khader Ali
29850	40830	Individual	false	A.K.A.	false	false	Latin	Khodr, Abu Ali
29850	40838	Individual	false	A.K.A.	false	false	Arabic	خضر, ابو علي
29850	40831	Individual	false	A.K.A.	false	false	Latin	Khodr, Abou Ali
29850	40832	Individual	false	A.K.A.	true	false	Latin	Jijeh, Abu Ali
29850	40833	Individual	false	A.K.A.	false	false	Latin	Taher, Khider Ali
29850	40834	Individual	false	A.K.A.	false	false	Latin	Taher, Kheder Ali
29850	40835	Individual	false	A.K.A.	true	false	Latin	al-Khudur, Khudhur Taher
29850	41086	Individual	false	A.K.A.	false	false	Latin	Al-Jaja
29851	40814	Individual	true	Name	false	false	Latin	Sardashti, Nasrollah
29852	40815	Individual	true	Name	false	false	Latin	Zanganeh, Viyan
29852	40816	Individual	false	A.K.A.	false	false	Latin	Zanganeh, Vian
29853	40817	Business	true	Name	false	false	Latin	Atlas Ship Management
29853	40818	Business	false	A.K.A.	false	false	Latin	Atlas Ships Management
29856	40839	Business	true	Name	false	false	Latin	Castle Security and Protection LLC
29856	40841	Business	false	A.K.A.	false	false	Latin	Castle Company for Protection, Guarding and Security Services
29856	40842	Business	false	A.K.A.	false	false	Latin	Citadel for Protection, Guard and Security Services
29856	40843	Business	false	A.K.A.	true	false	Latin	Castle Security and Protection
29856	40844	Business	false	A.K.A.	false	false	Latin	Al-Qala'a for Protection, Guarding, and Security Services
29856	41059	Business	false	A.K.A.	false	false	Arabic	شركة القلعة للحماية و الحراسة و الخدمات الامنية
29856	41037	Business	false	A.K.A.	false	false	Latin	C.S.P. Castle Protection, Guarding and Security Services
29856	41038	Business	false	A.K.A.	false	false	Latin	Al-Qalaa Company for Security Services
29857	40845	Business	true	Name	false	false	Latin	Emma LLC
29857	40846	Business	true	Name	false	false	Arabic	شركة ايما
29858	40852	Business	true	Name	false	false	Latin	Emma Tel LLC
29858	40853	Business	true	Name	false	false	Arabic	ايماتيل
29858	40854	Business	false	A.K.A.	false	false	Latin	Ematel Communications
29858	40855	Business	false	A.K.A.	false	false	Latin	Ematel LLC
29858	40856	Business	false	A.K.A.	false	false	Latin	Imatel for Communications
29858	41041	Business	false	A.K.A.	false	false	Arabic	شركة ايماتيل للاتصالات
29858	41039	Business	false	A.K.A.	true	false	Latin	Ematel
29858	41040	Business	false	A.K.A.	false	false	Latin	Emmatel
29859	40857	Business	true	Name	false	false	Latin	Ella Media Services LLC
29859	40858	Business	true	Name	false	false	Arabic	شركة ايلا للخدمات الاعلامية
29860	40859	Business	true	Name	false	false	Latin	EMMA TEL PLUS LLC
29860	40860	Business	true	Name	false	false	Arabic	شركة ايماتيل بلس
29860	40861	Business	false	A.K.A.	false	false	Latin	Imatel Plus LLC
29861	40862	Business	true	Name	false	false	Latin	Syrian Hotel Management LLC
29861	40863	Business	true	Name	false	false	Arabic	الشركة السورية للادارة الفندقية
29862	40864	Business	true	Name	false	false	Latin	Al Ali and Al Hamza LLC
29862	40865	Business	true	Name	false	false	Arabic	شركة العلي والحمزة
29863	40866	Business	true	Name	false	false	Latin	Syrian Company for Metals and Investments LLC
29863	40867	Business	true	Name	false	false	Arabic	شركة السورية للمعادن و الاستثمار
29864	40868	Business	true	Name	false	false	Latin	Jasmine Contracting Company
29864	40869	Business	true	Name	false	false	Arabic	شركة الياسمين التعهدات
29864	40870	Business	false	A.K.A.	false	false	Latin	Al-Yasmeen for Contracting
29864	40871	Business	false	A.K.A.	false	false	Latin	Al-Yazmeen for Contracting
29864	41042	Business	false	A.K.A.	false	false	Latin	Yasmin for Contracting
29864	41043	Business	false	A.K.A.	false	false	Latin	Al-Yasmeeen Contracting Company
29865	40872	Business	true	Name	false	false	Latin	GOLDEN STAR TRADING LLC
29865	40873	Business	true	Name	false	false	Arabic	شركة النجم الذهبي التجارية
29866	40874	Business	true	Name	false	false	Latin	Ella Tourism Company
29866	40875	Business	true	Name	false	false	Arabic	شركة ايلا للسياحة
29866	41044	Business	false	A.K.A.	false	false	Latin	Iyla for Tourism
29867	40876	Business	true	Name	false	false	Latin	Syrian Transport and Tourism Company
29867	40878	Business	true	Name	false	false	Arabic	الشركة السورية للنقل و السياحة
29867	40877	Business	false	A.K.A.	false	false	Latin	Syrian Transport and Tourism JSC
29868	40880	Business	true	Name	false	false	Latin	M Finans
29868	40882	Business	false	A.K.A.	false	false	Latin	M-Finance LLC
29868	40883	Business	false	A.K.A.	false	false	Latin	OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'M-FINANS'
29868	40956	Business	false	A.K.A.	false	false	Latin	M-FINANS, OOO
29868	40968	Business	false	A.K.A.	false	false	Cyrillic	ООО М-ФИНАНС
29869	40885	Business	true	Name	false	false	Latin	LOBAYE INVEST
29869	40886	Business	false	A.K.A.	false	false	Latin	Lobaye Invest Sarl
29869	40887	Business	false	A.K.A.	false	false	Latin	Lobaye Invest Sarlu
29870	40888	Individual	true	Name	false	false	Latin	KHODOTOV, Yevgeny
29870	40889	Individual	false	A.K.A.	false	false	Latin	KHODOTOV, Yevgeniy Garryevich
29870	40890	Individual	false	A.K.A.	false	false	Cyrillic	ХОДОТОВ, Евгений Гаррьевич
29882	40906	Individual	true	Name	false	false	Latin	Ghadirian, Hamid Reza
29883	40907	Individual	true	Name	false	false	Latin	Shiva'i, Ahmad Asghari
29883	40908	Individual	false	A.K.A.	false	false	Latin	Shivaei, Ahmed Asghari
29884	40909	Individual	true	Name	false	false	Latin	Louka, Husam Muhammad
29884	40910	Individual	true	Name	false	false	Arabic	لوقا, حسام محمد
29884	40911	Individual	false	A.K.A.	false	false	Latin	Louca, Houssam
29884	40912	Individual	false	A.K.A.	false	false	Latin	Louca, Husam
29884	40913	Individual	false	A.K.A.	false	false	Latin	Louca, Housam
29884	40914	Individual	false	A.K.A.	false	false	Latin	Louca, Hussam
29884	40915	Individual	false	A.K.A.	false	false	Latin	Louka, Hussam
29884	40919	Individual	false	A.K.A.	false	false	Arabic	لوقا, حسام
29884	40916	Individual	false	A.K.A.	false	false	Latin	Luqa, Hussam
29884	40917	Individual	false	A.K.A.	false	false	Latin	Luka, Hussam
